graph_idx,true_label,pred_label,correct,num_nodes,num_edges,GradExplainer_min,GradExplainer_max,GradExplainer_mean,GradExplainer_std,IntegratedGradExplainer_min,IntegratedGradExplainer_max,IntegratedGradExplainer_mean,IntegratedGradExplainer_std,GNNExplainer_min,GNNExplainer_max,GNNExplainer_mean,GNNExplainer_std,any_error
0,12,12,True,17,32,-0.015757203102111816,0.00434407452121377,-0.0017436017515137792,0.006222468335181475,-3.854538917541504,1.3074851036071777,-0.26462453603744507,0.9591400027275085,0.0,1.0,0.5882353186607361,0.49215295910835266,False
1,6,22,False,24,46,7.108648777008057,10.73149299621582,8.685104370117188,1.0246824026107788,-1.3460206985473633,0.09801152348518372,-0.11371039599180222,0.2791823744773865,0.0,1.0,0.25,0.4330126941204071,False
2,18,18,True,17,32,-0.009289314970374107,0.007169652730226517,0.00218976684845984,0.0035789443645626307,-0.9928398728370667,-0.003400255460292101,-0.0673205628991127,0.23143146932125092,0.0,1.0,0.47058823704719543,0.4991341829299927,False
3,25,24,False,32,74,4.273282051086426,21.454696655273438,8.068644523620605,2.811645030975342,-2.4146478176116943,-0.00722571462392807,-0.16942569613456726,0.41382983326911926,0.0,1.0,0.25,0.4330126941204071,False
4,25,6,False,16,30,-15.369176864624023,-4.330501556396484,-6.711495399475098,2.6593430042266846,-2.3495073318481445,-0.0036484170705080032,-0.18429532647132874,0.5596871972084045,0.0,1.0,0.5625,0.49607837200164795,False
5,21,21,True,18,34,-0.24157539010047913,0.49355441331863403,0.3671945333480835,0.15445856750011444,-2.9492530822753906,0.1211727187037468,-0.22811953723430634,0.6619070768356323,0.0,1.0,0.4444444477558136,0.49690401554107666,False
6,6,2,False,18,34,-1.1624541282653809,0.43590426445007324,-0.34721648693084717,0.3765330910682678,-1.0917268991470337,-0.029731251299381256,-0.18446601927280426,0.320285826921463,0.0,1.0,0.5555555820465088,0.4969039857387543,False
7,13,13,True,20,38,-0.10096275061368942,-0.04206390678882599,-0.060156695544719696,0.013347530737519264,-1.6828889846801758,-0.023995857685804367,-0.1232636570930481,0.35809949040412903,0.0,1.0,0.5,0.5,False
8,7,11,False,17,32,1.8666443824768066,5.720063209533691,4.297228813171387,0.7341075539588928,-3.975461483001709,1.15635085105896,-0.2082744836807251,0.9837508797645569,0.0,1.0,0.5882353186607361,0.4921529293060303,False
9,19,19,True,17,32,0.02536245808005333,0.4552155137062073,0.23061978816986084,0.0746883973479271,-1.636533498764038,-0.0020241853781044483,-0.1448805332183838,0.3751590847969055,0.0,1.0,0.8235294222831726,0.3812200427055359,False
